축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
밀양아리랑대축제,2023,4,104343.0,37401.0,262.0,142006.0,35501.5,,,N/A,142006.0,73.48,26.34,0.18,0.0
밀양아리랑대축제,2024,4,111847.0,44783.0,232.0,156862.0,39215.5,35501.5,10.5,142006,14856.0,71.3,28.55,0.15,10.46
밀양아리랑대축제,2025,4,110141.0,44673.0,457.0,155271.0,38817.75,39215.5,-1.0,156862,-1591.0,70.93,28.77,0.29,-1.01
