축제명,연령대,남성비율,여성비율
무주반딧불축제,70세 이상,4.1,3.6
무주반딧불축제,60~69세,10.7,8.5
무주반딧불축제,50~59세,12.6,10.6
무주반딧불축제,40~49세,10.4,7.5
무주반딧불축제,30~39세,7.7,6.5
무주반딧불축제,20~29세,4.7,4.3
무주반딧불축제,10~19세,3.7,3.3
무주반딧불축제,0~9세,0.8,0.9
