구분,순위,읍면동명,목적지명,도로명주소,카테고리
현지인,7,무주읍,남대천별빛다리,전북 무주군,기타관광
현지인,9,무주읍,무주종합수련원,전북 무주군 괴목로 1330-0,육상레저스포츠
현지인,10,무주읍,향로산자연휴양림모노레일,전북 무주군 무학로 153-36,기타관광
현지인,11,무주읍,무주향교,전북 무주군 단천로 135-0,역사유적지
현지인,11,무주읍,무주목재문화체험장,전북 무주군 무학로 153-18,기타문화관광지
현지인,11,무주읍,무주전통생활문화체험관,전북 무주군 김환태로 16-7,기타문화관광지
현지인,14,무주읍,무주상상반디숲,전북 무주군 최북로 7-0,기타문화관광지
현지인,15,무주읍,지남공원,전북 무주군 한풍루로 326-5,도시공원
현지인,16,무주읍,무주향로산자연휴양림숲속나무집,전북 무주군,자연공원
현지인,16,무주읍,무주산골영화관,전북 무주군 한풍루로 326-17,공연시설
현지인,18,무주읍,무주데프콘,전북 무주군 무설로 104-0,수상레저스포츠
현지인,18,무주읍,김태홍스포츠아카데미,전북 무주군 무금로 312-0,기타레저스포츠
현지인,20,무주읍,무주군평생교육원,전북 무주군 한풍루로 326-36,체험관광기타
현지인,21,무주읍,내도리강변유원지,전북 무주군,복합관광시설
현지인,22,무주읍,무주스피드레저,전북 무주군 잠두길 5-11,수상레저스포츠
현지인,22,무주읍,남대천,전북 무주군,기타관광
현지인,24,무주읍,무주향로산자연휴양림방문자센터,전북 무주군 무학로 153-36,기타관광
현지인,24,무주읍,한풍루어울터,전북 무주군,역사유적지
현지인,24,무주읍,무주군관광안내소,전북 무주군 한풍루로 344-0,기타관광
현지인,24,무주읍,무주공원,전북 무주군,도시공원
현지인,24,무주읍,전통공예문화촌,전북 무주군 김환태로 16-6,테마공원
현지인,29,무주읍,무주관광농원,전북 무주군,농/산/어촌체험
현지인,29,무주읍,무주래프팅,전북 무주군 잠두길 5-11,수상레저스포츠
현지인,29,무주읍,약천사,전북 무주군 대차로 396-5,종교성지
현지인,29,무주읍,무주F1패러글라이딩,전북 무주군 내도로 373-30,항공레저스포츠
