축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
무주반딧불축제,2023,9,87064.0,120005.0,399.0,207468.0,23052.0,,,N/A,207468.0,41.97,57.84,0.19,0.0
무주반딧불축제,2024,9,94748.0,101405.0,496.0,196649.0,21849.8889,23052.0,-5.2,207468,-10819.0,48.18,51.57,0.25,-5.21
무주반딧불축제,2025,9,97568.0,99968.0,456.0,197992.0,21999.1111,21849.8889,0.7,196649,1343.0,49.28,50.49,0.23,0.68
