축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
청송사과축제,2023,5,49000.0,71646.0,113.0,120759.0,24151.8,,,N/A,120759.0,40.58,59.33,0.09,0.0
청송사과축제,2024,5,43161.0,72485.0,179.0,115825.0,23165.0,24151.8,-4.1,120759,-4934.0,37.26,62.58,0.15,-4.09
청송사과축제,2025,5,57149.0,89785.0,138.0,147072.0,29414.4,23165.0,27.0,115825,31247.0,38.86,61.05,0.09,26.98
