축제명,연령대,남성비율,여성비율
영산강서창들녘억새축제,70세 이상,4.0,2.6
영산강서창들녘억새축제,60~69세,12.0,6.8
영산강서창들녘억새축제,50~59세,15.3,11.9
영산강서창들녘억새축제,40~49세,9.7,7.2
영산강서창들녘억새축제,30~39세,8.1,5.8
영산강서창들녘억새축제,20~29세,6.4,5.8
영산강서창들녘억새축제,10~19세,2.0,1.8
영산강서창들녘억새축제,0~9세,0.3,0.3
