축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
보령머드축제,2023,17,225506.0,614824.0,7289.0,847619.0,49859.9412,,,N/A,847619.0,26.6,72.54,0.86,0.0
보령머드축제,2024,17,233698.0,615419.0,5276.0,854393.0,50258.4118,49859.9412,0.8,847619,6774.0,27.35,72.03,0.62,0.8
보령머드축제,2025,17,245369.0,660130.0,6759.0,912258.0,53662.2353,50258.4118,6.8,854393,57865.0,26.9,72.36,0.74,6.77
