축제명,연령대,남성비율,여성비율
한성백제문화제,70세 이상,3.1,2.8
한성백제문화제,60~69세,6.2,6.3
한성백제문화제,50~59세,7.1,7.2
한성백제문화제,40~49세,7.8,8.0
한성백제문화제,30~39세,9.6,10.1
한성백제문화제,20~29세,9.1,15.6
한성백제문화제,10~19세,3.0,3.4
한성백제문화제,0~9세,0.3,0.3
