축제명,그룹명,개최년도,구분명,지표값
한성백제문화제,축제기간,2023,외부방문자 유입,0.697
한성백제문화제,축제기간,2023,현지인방문자 유입,0.933
한성백제문화제,축제기간,2023,내비게이션 검색량,0.676
한성백제문화제,축제기간,2023,관광소비,0.747
한성백제문화제,축제기간,2023,축제지 집중률,0.656
한성백제문화제,비축제기간,2023,외부방문자 유입,0.535
한성백제문화제,비축제기간,2023,현지인방문자 유입,0.743
한성백제문화제,비축제기간,2023,내비게이션 검색량,0.532
한성백제문화제,비축제기간,2023,관광소비,0.674
한성백제문화제,비축제기간,2023,축제지 집중률,0.541
