축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
음성품바축제,2023,5,106527.0,78421.0,1071.0,186019.0,37203.8,,,N/A,186019.0,57.27,42.16,0.58,0.0
음성품바축제,2024,5,104056.0,85308.0,1052.0,190416.0,38083.2,37203.8,2.4,186019,4397.0,54.65,44.8,0.55,2.36
음성품바축제,2025,5,101201.0,79420.0,631.0,181252.0,36250.4,38083.2,-4.8,190416,-9164.0,55.83,43.82,0.35,-4.81
