축제명,그룹명,개최년도,구분명,지표값
알프스하동섬진강문화재첩축제,축제기간,2023,외부방문자 유입,0.149
알프스하동섬진강문화재첩축제,축제기간,2023,현지인방문자 유입,0.736
알프스하동섬진강문화재첩축제,축제기간,2023,내비게이션 검색량,0.547
알프스하동섬진강문화재첩축제,축제기간,2023,관광소비,0.558
알프스하동섬진강문화재첩축제,축제기간,2023,축제지 집중률,0.333
알프스하동섬진강문화재첩축제,비축제기간,2023,외부방문자 유입,0.095
알프스하동섬진강문화재첩축제,비축제기간,2023,현지인방문자 유입,0.722
알프스하동섬진강문화재첩축제,비축제기간,2023,내비게이션 검색량,0.252
알프스하동섬진강문화재첩축제,비축제기간,2023,관광소비,0.426
알프스하동섬진강문화재첩축제,비축제기간,2023,축제지 집중률,0.31
