구분,순위,읍면동명,목적지명,도로명주소,카테고리
외지인,1,온양읍,울산옹기축제,울산 울주군 외고산3길 36-0,기타문화관광지
외지인,2,온양읍,남창옹기종기시장,울산 울주군 남창장터길 24-0,시장
외지인,3,온양읍,남창역,울산 울주군 남창역길 40-0,교통시설
외지인,4,온양읍,온양체육공원,울산 울주군 외고산옹기길 154-0,도시공원
외지인,5,온양읍,울산옹기박물관,울산 울주군 외고산3길 36-0,전시시설
외지인,6,온양읍,옹기마을안내센터,울산 울주군 외고산길 23-0,기타관광
외지인,7,온양읍,오르비스GC,울산 울주군 남창로 813-70,육상레저스포츠
외지인,8,온양읍,남창역폐역,울산 울주군 남창역길 40-0,교통시설
외지인,9,온양읍,울산발리온천,울산 울주군 상발2길 34-0,웰니스관광
외지인,10,온양읍,옹기문화공원,울산 울주군,도시공원
외지인,11,온양읍,울산세계옹기문화엑스포,울산 울주군 외고산길 23-0,기타레저스포츠
외지인,12,온양읍,대운산,울산 울주군,자연경관(산)
외지인,13,온양읍,외고산옹기마을,울산 울주군,역사유적지
외지인,14,온양읍,울산수목원,울산 울주군 대운상대길 225-19,자연공원
외지인,15,온양읍,내원암,울산 울주군 대운상대길 382-0,종교성지
외지인,16,온양읍,전통옹기단지,울산 울주군,복합관광시설
외지인,17,온양읍,온양체육공원축구장,울산 울주군 외고산옹기길 154-0,레저스포츠시설
외지인,18,온양읍,내원암계곡,울산 울주군 대운상대길 382-0,자연경관(산)
외지인,19,온양읍,국립대운산치유의숲,울산 울주군 대운상대길 225-92,자연공원
외지인,20,온양읍,울주민속박물관,울산 울주군 외고산1길 4-19,전시시설
외지인,21,온양읍,보타사,울산 울주군 절터곡길 240-0,종교성지
외지인,22,온양읍,묘림사,울산 울주군 옥수곡길 116-0,종교성지
외지인,23,온양읍,안심사,울산 울주군 광청로 366-72,종교성지
외지인,24,온양읍,용화사,울산 울주군 선양골길 180-3,종교성지
외지인,25,온양읍,향운사,울산 울주군 남창로 447-25,종교성지
외지인,26,온양읍,태봉사,울산 울주군 새마을길 76-3,종교성지
외지인,27,온양읍,옹기마을물놀이장,울산 울주군 외고산3길 36-0,수상레저스포츠
외지인,27,온양읍,요산정사,울산 울주군 용당내광로 297-3,종교성지
외지인,29,온양읍,보명사,울산 울주군 절터곡길 158-0,종교성지
외지인,29,온양읍,울주향토사료관,울산 울주군 광청로 303-0,전시시설
외지인,29,온양읍,보문선원,울산 울주군 고산길 138-8,종교성지
외지인,32,온양읍,휴휴사,울산 울주군 대운산길 232-26,종교성지
외지인,32,온양읍,비옥산성,울산 울주군,역사유적지
전체,1,온양읍,울산옹기축제,울산 울주군 외고산3길 36-0,기타문화관광지
전체,2,온양읍,남창옹기종기시장,울산 울주군 남창장터길 24-0,시장
전체,3,온양읍,남창역,울산 울주군 남창역길 40-0,교통시설
전체,4,온양읍,온양체육공원,울산 울주군 외고산옹기길 154-0,도시공원
전체,5,온양읍,울산옹기박물관,울산 울주군 외고산3길 36-0,전시시설
전체,6,온양읍,옹기마을안내센터,울산 울주군 외고산길 23-0,기타관광
전체,7,온양읍,오르비스GC,울산 울주군 남창로 813-70,육상레저스포츠
전체,8,온양읍,남창역폐역,울산 울주군 남창역길 40-0,교통시설
전체,9,온양읍,울산발리온천,울산 울주군 상발2길 34-0,웰니스관광
전체,10,온양읍,옹기문화공원,울산 울주군,도시공원
전체,11,온양읍,울산세계옹기문화엑스포,울산 울주군 외고산길 23-0,기타레저스포츠
전체,12,온양읍,대운산,울산 울주군,자연경관(산)
전체,13,온양읍,외고산옹기마을,울산 울주군,역사유적지
전체,14,온양읍,울산수목원,울산 울주군 대운상대길 225-19,자연공원
전체,15,온양읍,내원암,울산 울주군 대운상대길 382-0,종교성지
전체,16,온양읍,전통옹기단지,울산 울주군,복합관광시설
전체,17,온양읍,온양체육공원축구장,울산 울주군 외고산옹기길 154-0,레저스포츠시설
전체,18,온양읍,내원암계곡,울산 울주군 대운상대길 382-0,자연경관(산)
전체,19,온양읍,국립대운산치유의숲,울산 울주군 대운상대길 225-92,자연공원
전체,20,온양읍,보타사,울산 울주군 절터곡길 240-0,종교성지
전체,21,온양읍,울주민속박물관,울산 울주군 외고산1길 4-19,전시시설
전체,22,온양읍,안심사,울산 울주군 광청로 366-72,종교성지
전체,23,온양읍,묘림사,울산 울주군 옥수곡길 116-0,종교성지
전체,24,온양읍,용화사,울산 울주군 선양골길 180-3,종교성지
전체,25,온양읍,향운사,울산 울주군 남창로 447-25,종교성지
전체,26,온양읍,태봉사,울산 울주군 새마을길 76-3,종교성지
전체,27,온양읍,옹기마을물놀이장,울산 울주군 외고산3길 36-0,수상레저스포츠
전체,27,온양읍,요산정사,울산 울주군 용당내광로 297-3,종교성지
전체,29,온양읍,보명사,울산 울주군 절터곡길 158-0,종교성지
전체,29,온양읍,울주향토사료관,울산 울주군 광청로 303-0,전시시설
전체,29,온양읍,보문선원,울산 울주군 고산길 138-8,종교성지
전체,32,온양읍,비옥산성,울산 울주군,역사유적지
전체,33,온양읍,휴휴사,울산 울주군 대운산길 232-26,종교성지
현지인,1,온양읍,울산옹기축제,울산 울주군 외고산3길 36-0,기타문화관광지
현지인,2,온양읍,남창역,울산 울주군 남창역길 40-0,교통시설
현지인,3,온양읍,남창옹기종기시장,울산 울주군 남창장터길 24-0,시장
현지인,4,온양읍,온양체육공원,울산 울주군 외고산옹기길 154-0,도시공원
현지인,5,온양읍,남창역폐역,울산 울주군 남창역길 40-0,교통시설
현지인,6,온양읍,옹기마을안내센터,울산 울주군 외고산길 23-0,기타관광
현지인,7,온양읍,오르비스GC,울산 울주군 남창로 813-70,육상레저스포츠
현지인,8,온양읍,울산옹기박물관,울산 울주군 외고산3길 36-0,전시시설
현지인,9,온양읍,울산발리온천,울산 울주군 상발2길 34-0,웰니스관광
현지인,10,온양읍,옹기문화공원,울산 울주군,도시공원
현지인,10,온양읍,울산세계옹기문화엑스포,울산 울주군 외고산길 23-0,기타레저스포츠
현지인,12,온양읍,대운산,울산 울주군,자연경관(산)
현지인,13,온양읍,외고산옹기마을,울산 울주군,역사유적지
현지인,14,온양읍,울산수목원,울산 울주군 대운상대길 225-19,자연공원
현지인,15,온양읍,전통옹기단지,울산 울주군,복합관광시설
현지인,16,온양읍,내원암,울산 울주군 대운상대길 382-0,종교성지
현지인,17,온양읍,온양체육공원축구장,울산 울주군 외고산옹기길 154-0,레저스포츠시설
현지인,17,온양읍,내원암계곡,울산 울주군 대운상대길 382-0,자연경관(산)
현지인,17,온양읍,국립대운산치유의숲,울산 울주군 대운상대길 225-92,자연공원
현지인,17,온양읍,보타사,울산 울주군 절터곡길 240-0,종교성지
현지인,21,온양읍,안심사,울산 울주군 광청로 366-72,종교성지
현지인,22,온양읍,묘림사,울산 울주군 옥수곡길 116-0,종교성지
현지인,23,온양읍,울주민속박물관,울산 울주군 외고산1길 4-19,전시시설
현지인,23,온양읍,보명사,울산 울주군 절터곡길 158-0,종교성지
현지인,23,온양읍,울주향토사료관,울산 울주군 광청로 303-0,전시시설
현지인,23,온양읍,보문선원,울산 울주군 고산길 138-8,종교성지
현지인,27,온양읍,용화사,울산 울주군 선양골길 180-3,종교성지
현지인,27,온양읍,향운사,울산 울주군 남창로 447-25,종교성지
현지인,27,온양읍,태봉사,울산 울주군 새마을길 76-3,종교성지
현지인,27,온양읍,옹기마을물놀이장,울산 울주군 외고산3길 36-0,수상레저스포츠
현지인,27,온양읍,요산정사,울산 울주군 용당내광로 297-3,종교성지
현지인,27,온양읍,비옥산성,울산 울주군,역사유적지
현지인,33,온양읍,휴휴사,울산 울주군 대운산길 232-26,종교성지
