축제명,연령대,남성비율,여성비율
부안마실축제,70세 이상,3.8,4.3
부안마실축제,60~69세,8.5,6.5
부안마실축제,50~59세,11.5,10.4
부안마실축제,40~49세,9.1,9.0
부안마실축제,30~39세,5.9,6.0
부안마실축제,20~29세,5.9,7.0
부안마실축제,10~19세,5.0,5.5
부안마실축제,0~9세,0.8,0.8
