축제명,그룹명,개최년도,구분명,지표값
대전사이언스페스티벌,축제기간,2023,외부방문자 유입,0.834
대전사이언스페스티벌,축제기간,2023,현지인방문자 유입,0.706
대전사이언스페스티벌,축제기간,2023,내비게이션 검색량,0.722
대전사이언스페스티벌,축제기간,2023,관광소비,0.781
대전사이언스페스티벌,축제기간,2023,축제지 집중률,0.813
대전사이언스페스티벌,비축제기간,2023,외부방문자 유입,0.626
대전사이언스페스티벌,비축제기간,2023,현지인방문자 유입,0.604
대전사이언스페스티벌,비축제기간,2023,내비게이션 검색량,0.591
대전사이언스페스티벌,비축제기간,2023,관광소비,0.738
대전사이언스페스티벌,비축제기간,2023,축제지 집중률,0.675
