축제명,연령대,남성비율,여성비율
평창효석문화제,70세 이상,4.3,3.8
평창효석문화제,60~69세,11.9,10.2
평창효석문화제,50~59세,11.6,10.5
평창효석문화제,40~49세,9.6,7.9
평창효석문화제,30~39세,7.7,7.9
평창효석문화제,20~29세,4.4,4.3
평창효석문화제,10~19세,2.1,2.2
평창효석문화제,0~9세,0.6,1.0
