축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
대구약령시한방문화축제,2023,3,31703.0,106142.0,1307.0,139152.0,46384.0,,,N/A,139152.0,22.78,76.28,0.94,0.0
대구약령시한방문화축제,2024,5,80781.0,199660.0,3400.0,283841.0,56768.2,46384.0,22.4,139152,144689.0,28.46,70.34,1.2,103.98
대구약령시한방문화축제,2025,4,69651.0,190674.0,2854.0,263179.0,65794.75,56768.2,15.9,283841,-20662.0,26.47,72.45,1.08,-7.28
