축제명,연령대,남성비율,여성비율
울산쇠부리축제,70세 이상,3.0,2.4
울산쇠부리축제,60~69세,9.0,6.3
울산쇠부리축제,50~59세,11.9,11.9
울산쇠부리축제,40~49세,9.2,10.3
울산쇠부리축제,30~39세,5.6,5.0
울산쇠부리축제,20~29세,6.6,5.4
울산쇠부리축제,10~19세,5.5,5.4
울산쇠부리축제,0~9세,1.0,1.5
