축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
안동탈춤축제,2023,8,233513.0,127305.0,3319.0,364137.0,45517.125,,,N/A,364137.0,64.13,34.96,0.91,0.0
안동탈춤축제,2024,10,317925.0,181964.0,4684.0,504573.0,50457.3,45517.125,10.9,364137,140436.0,63.01,36.06,0.93,38.57
안동탈춤축제,2025,10,347269.0,201523.0,5702.0,554494.0,55449.4,50457.3,9.9,504573,49921.0,62.63,36.34,1.03,9.89
