축제명,연령대,남성비율,여성비율
영암왕인문화축제,70세 이상,5.5,4.4
영암왕인문화축제,60~69세,10.4,9.2
영암왕인문화축제,50~59세,10.5,11.2
영암왕인문화축제,40~49세,7.9,7.5
영암왕인문화축제,30~39세,6.8,7.1
영암왕인문화축제,20~29세,6.0,6.6
영암왕인문화축제,10~19세,2.8,2.7
영암왕인문화축제,0~9세,0.7,0.7
