축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
영암왕인문화축제,2023,4,35281.0,86880.0,242.0,122403.0,30600.75,,,N/A,122403.0,28.82,70.98,0.2,0.0
영암왕인문화축제,2024,4,26306.0,51657.0,192.0,78155.0,19538.75,30600.75,-36.1,122403,-44248.0,33.66,66.1,0.25,-36.15
