축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
진주남강유등축제,2024,16,532210.0,323551.0,1932.0,857693.0,53605.8125,,,N/A,857693.0,62.05,37.72,0.23,0.0
진주남강유등축제,2025,16,526808.0,436839.0,2538.0,966185.0,60386.5625,53605.8125,12.6,857693,108492.0,54.52,45.21,0.26,12.65
