축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
추억의충장축제,2023,5,142940.0,322490.0,1761.0,467191.0,93438.2,,,N/A,467191.0,30.6,69.03,0.38,0.0
추억의충장축제,2024,5,138940.0,316816.0,2297.0,458053.0,91610.6,93438.2,-2.0,467191,-9138.0,30.33,69.17,0.5,-1.96
추억의충장축제,2025,5,148376.0,304701.0,1138.0,454215.0,90843.0,91610.6,-0.8,458053,-3838.0,32.67,67.08,0.25,-0.84
