축제명,연령대,남성비율,여성비율
수성못페스티벌,70세 이상,3.0,2.9
수성못페스티벌,60~69세,7.0,6.8
수성못페스티벌,50~59세,9.0,9.8
수성못페스티벌,40~49세,8.8,8.4
수성못페스티벌,30~39세,10.4,8.5
수성못페스티벌,20~29세,9.4,10.1
수성못페스티벌,10~19세,2.3,2.7
수성못페스티벌,0~9세,0.4,0.6
