축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
관악강감찬축제,2023,3,75453.0,60602.0,870.0,136925.0,45641.6667,,,N/A,136925.0,55.11,44.26,0.64,0.0
관악강감찬축제,2024,3,87735.0,63787.0,1135.0,152657.0,50885.6667,45641.6667,11.5,136925,15732.0,57.47,41.78,0.74,11.49
관악강감찬축제,2025,3,98180.0,66009.0,1556.0,165745.0,55248.3333,50885.6667,8.6,152657,13088.0,59.24,39.83,0.94,8.57
