축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
통영한산대첩축제,2023,9,57810.0,47444.0,455.0,105709.0,11745.4444,,,N/A,105709.0,54.69,44.88,0.43,0.0
통영한산대첩축제,2024,6,52493.0,40334.0,394.0,93221.0,15536.8333,11745.4444,32.3,105709,-12488.0,56.31,43.27,0.42,-11.81
통영한산대첩축제,2025,7,70201.0,53730.0,787.0,124718.0,17816.8571,15536.8333,14.7,93221,31497.0,56.29,43.08,0.63,33.79
