축제명,연령대,남성비율,여성비율
한탄강얼음트레킹축제,70세 이상,4.6,4.5
한탄강얼음트레킹축제,60~69세,11.2,8.8
한탄강얼음트레킹축제,50~59세,11.2,9.6
한탄강얼음트레킹축제,40~49세,6.7,6.0
한탄강얼음트레킹축제,30~39세,7.4,4.2
한탄강얼음트레킹축제,20~29세,13.7,4.1
한탄강얼음트레킹축제,10~19세,3.9,2.9
한탄강얼음트레킹축제,0~9세,0.6,0.7
