축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
한탄강얼음트레킹축제,2024,9,90923.0,68313.0,291.0,159527.0,17725.2222,,,N/A,159527.0,57.0,42.82,0.18,0.0
한탄강얼음트레킹축제,2025,9,103973.0,66502.0,309.0,170784.0,18976.0,17725.2222,7.1,159527,11257.0,60.88,38.94,0.18,7.06
