축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
수원화성문화제,2023,3,60885.0,195416.0,2753.0,259054.0,86351.3333,,,N/A,259054.0,23.5,75.43,1.06,0.0
수원화성문화제,2024,3,62933.0,182538.0,3348.0,248819.0,82939.6667,86351.3333,-4.0,259054,-10235.0,25.29,73.36,1.35,-3.95
수원화성문화제,2025,8,158969.0,401752.0,6289.0,567010.0,70876.25,82939.6667,-14.5,248819,318191.0,28.04,70.85,1.11,127.88
