축제명,연령대,남성비율,여성비율
수원화성문화제,70세 이상,4.5,4.3
수원화성문화제,60~69세,8.7,8.2
수원화성문화제,50~59세,8.2,8.6
수원화성문화제,40~49세,7.6,7.1
수원화성문화제,30~39세,8.8,9.0
수원화성문화제,20~29세,7.8,11.3
수원화성문화제,10~19세,2.1,2.8
수원화성문화제,0~9세,0.3,0.5
