축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
영동난계국악축제,2023,4,102361.0,46733.0,446.0,149540.0,37385.0,,,N/A,149540.0,68.45,31.25,0.3,0.0
영동난계국악축제,2024,5,123565.0,51671.0,1367.0,176603.0,35320.6,37385.0,-5.5,149540,27063.0,69.97,29.26,0.77,18.1
영동난계국악축제,2025,30,59157.0,74001.0,1343.0,134501.0,4483.3667,35320.6,-87.3,176603,-42102.0,43.98,55.02,1.0,-23.84
