축제명,연령대,남성비율,여성비율
인천펜타포트음악축제,70세 이상,1.1,1.1
인천펜타포트음악축제,60~69세,4.0,3.1
인천펜타포트음악축제,50~59세,6.5,6.1
인천펜타포트음악축제,40~49세,8.5,8.1
인천펜타포트음악축제,30~39세,10.3,11.3
인천펜타포트음악축제,20~29세,11.7,18.3
인천펜타포트음악축제,10~19세,4.3,4.5
인천펜타포트음악축제,0~9세,0.6,0.6
