축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
인천펜타포트음악축제,2023,3,67738.0,109942.0,1786.0,179466.0,59822.0,,,N/A,179466.0,37.74,61.26,1.0,0.0
인천펜타포트음악축제,2024,3,66389.0,109747.0,2498.0,178634.0,59544.6667,59822.0,-0.5,179466,-832.0,37.16,61.44,1.4,-0.46
인천펜타포트음악축제,2025,3,83732.0,113080.0,3690.0,200502.0,66834.0,59544.6667,12.2,178634,21868.0,41.76,56.4,1.84,12.24
