축제명,그룹명,개최년도,구분명,지표값
금호강바람소리길축제,축제기간,2023,외부방문자 유입,0.666
금호강바람소리길축제,축제기간,2023,현지인방문자 유입,0.893
금호강바람소리길축제,축제기간,2023,내비게이션 검색량,0.421
금호강바람소리길축제,축제기간,2023,관광소비,0.698
금호강바람소리길축제,축제기간,2023,축제지 집중률,0.811
금호강바람소리길축제,비축제기간,2023,외부방문자 유입,0.517
금호강바람소리길축제,비축제기간,2023,현지인방문자 유입,0.76
금호강바람소리길축제,비축제기간,2023,내비게이션 검색량,0.286
금호강바람소리길축제,비축제기간,2023,관광소비,0.668
금호강바람소리길축제,비축제기간,2023,축제지 집중률,0.647
