축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
부천국제만화축제,2023,4,325375.0,156454.0,0.0,481829.0,120457.25,,,N/A,481829.0,67.53,32.47,0.0,0.0
부천국제만화축제,2024,4,123561.0,81969.0,1123.0,206653.0,51663.25,120457.25,-57.1,481829,-275176.0,59.79,39.67,0.54,-57.11
부천국제만화축제,2025,3,39580.0,25085.0,190.0,64855.0,21618.3333,51663.25,-58.2,206653,-141798.0,61.03,38.68,0.29,-68.62
