축제명,연령대,남성비율,여성비율
대구치맥페스티벌,70세 이상,4.3,3.4
대구치맥페스티벌,60~69세,8.4,7.3
대구치맥페스티벌,50~59세,9.1,8.9
대구치맥페스티벌,40~49세,7.2,5.9
대구치맥페스티벌,30~39세,9.6,7.0
대구치맥페스티벌,20~29세,10.6,10.6
대구치맥페스티벌,10~19세,3.2,3.8
대구치맥페스티벌,0~9세,0.3,0.4
