축제명,연령대,남성비율,여성비율
진주유등축제,70세 이상,3.7,5.1
진주유등축제,60~69세,8.4,9.4
진주유등축제,50~59세,9.7,10.3
진주유등축제,40~49세,7.5,7.3
진주유등축제,30~39세,7.7,7.0
진주유등축제,20~29세,7.6,8.7
진주유등축제,10~19세,3.2,3.4
진주유등축제,0~9세,0.4,0.5
