축제명,연령대,남성비율,여성비율
강진청자축제,70세 이상,5.1,3.3
강진청자축제,60~69세,11.6,9.1
강진청자축제,50~59세,12.3,13.0
강진청자축제,40~49세,8.6,7.7
강진청자축제,30~39세,6.0,7.0
강진청자축제,20~29세,4.5,4.4
강진청자축제,10~19세,2.8,2.6
강진청자축제,0~9세,1.0,1.1
