축제명,연령대,남성비율,여성비율
괴산고추축제,70세 이상,5.3,4.3
괴산고추축제,60~69세,13.5,10.3
괴산고추축제,50~59세,11.7,9.8
괴산고추축제,40~49세,7.3,5.3
괴산고추축제,30~39세,6.1,4.2
괴산고추축제,20~29세,10.4,4.6
괴산고추축제,10~19세,3.2,2.9
괴산고추축제,0~9세,0.4,0.5
