축제명,연령대,남성비율,여성비율
원주다이내믹댄싱카니발,70세 이상,3.3,3.5
원주다이내믹댄싱카니발,60~69세,8.2,8.1
원주다이내믹댄싱카니발,50~59세,7.3,9.5
원주다이내믹댄싱카니발,40~49세,6.5,8.0
원주다이내믹댄싱카니발,30~39세,6.9,8.5
원주다이내믹댄싱카니발,20~29세,7.1,7.9
원주다이내믹댄싱카니발,10~19세,5.0,8.1
원주다이내믹댄싱카니발,0~9세,0.9,1.1
