축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
함평나비축제,2023,10,82511.0,181852.0,381.0,264744.0,26474.4,,,N/A,264744.0,31.17,68.69,0.14,0.0
함평나비축제,2024,11,81008.0,200003.0,1206.0,282217.0,25656.0909,26474.4,-3.1,264744,17473.0,28.7,70.87,0.43,6.6
함평나비축제,2025,12,86674.0,250369.0,844.0,337887.0,28157.25,25656.0909,9.7,282217,55670.0,25.65,74.1,0.25,19.73
