축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
서산해미읍성축제,2023,3,43239.0,46942.0,428.0,90609.0,30203.0,,,N/A,90609.0,47.72,51.81,0.47,0.0
서산해미읍성축제,2024,4,54329.0,61471.0,743.0,116543.0,29135.75,30203.0,-3.5,90609,25934.0,46.62,52.75,0.64,28.62
서산해미읍성축제,2025,3,41280.0,44914.0,263.0,86457.0,28819.0,29135.75,-1.1,116543,-30086.0,47.75,51.95,0.3,-25.82
