축제명,연령대,남성비율,여성비율
광안리어방축제,70세 이상,4.2,3.2
광안리어방축제,60~69세,7.5,5.8
광안리어방축제,50~59세,6.1,6.5
광안리어방축제,40~49세,6.3,6.1
광안리어방축제,30~39세,9.6,9.2
광안리어방축제,20~29세,12.2,16.2
광안리어방축제,10~19세,2.7,3.4
광안리어방축제,0~9세,0.4,0.5
