축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
광안리어방축제,2023,3,64075.0,115398.0,2501.0,181974.0,60658.0,,,N/A,181974.0,35.21,63.41,1.37,0.0
광안리어방축제,2024,3,62252.0,132857.0,3381.0,198490.0,66163.3333,60658.0,9.1,181974,16516.0,31.36,66.93,1.7,9.08
광안리어방축제,2025,3,56674.0,112218.0,5361.0,174253.0,58084.3333,66163.3333,-12.2,198490,-24237.0,32.52,64.4,3.08,-12.21
