축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
진도신비의바닷길축제,2023,3,12120.0,21158.0,278.0,33556.0,11185.3333,,,N/A,33556.0,36.12,63.05,0.83,0.0
진도신비의바닷길축제,2024,3,13068.0,14880.0,223.0,28171.0,9390.3333,11185.3333,-16.0,33556,-5385.0,46.39,52.82,0.79,-16.05
진도신비의바닷길축제,2025,4,15345.0,28269.0,359.0,43973.0,10993.25,9390.3333,17.1,28171,15802.0,34.9,64.29,0.82,56.09
