축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
부평풍물대축제,2023,3,143757.0,115587.0,1775.0,261119.0,87039.6667,,,N/A,261119.0,55.05,44.27,0.68,0.0
부평풍물대축제,2024,3,134223.0,102235.0,2340.0,238798.0,79599.3333,87039.6667,-8.5,261119,-22321.0,56.21,42.81,0.98,-8.55
부평풍물대축제,2025,3,142880.0,120570.0,1656.0,265106.0,88368.6667,79599.3333,11.0,238798,26308.0,53.9,45.48,0.62,11.02
