축제명,연령대,남성비율,여성비율
강릉커피축제,70세 이상,4.0,3.9
강릉커피축제,60~69세,8.6,9.1
강릉커피축제,50~59세,9.5,10.8
강릉커피축제,40~49세,8.0,7.9
강릉커피축제,30~39세,8.4,8.2
강릉커피축제,20~29세,7.0,7.8
강릉커피축제,10~19세,2.9,2.8
강릉커피축제,0~9세,0.6,0.7
